"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport",
7148,"Knoxville_NDB_US","OXV","Knoxville","NDB",284,41.2959,-93.1141,920,"US",,,,,,,1.356,"TERMINAL","LOW",
7149,"Alpha_103_NDB_LY","OXY","Alpha 103","NDB",334,29.0333,20.7667,,"LY",,,,,,,2.151,"LO","LOW",
7153,"Aldergrove_NDB_GB","OY","Aldergrove","NDB",332,54.6926,-6.08536,,"GB",,,,,,,-5.203,"TERMINAL","LOW","EGAA"
7151,"Bandung_NDB_ID","OY","Bandung","NDB",300,-6.92342,107.648,,"ID",,,,,,,0.513,"BOTH","MEDIUM","WICC"
7150,"Oyem_NDB_GA","OY","Oyem","NDB",353,1.53753,11.5765,2158,"GA",,,,,,,-2.405,"BOTH","MEDIUM","FOGO"
7152,"Sveg_NDB_SE","OY","Sveg","NDB",368,62.0454,14.3261,1176,"SE",,,,,,,2.53,"TERMINAL","LOW","ESND"
7154,"Andoya_TACAN_NO","OYA","Andoya","TACAN",109100,69.2863,16.1444,32,"NO",109100,"028X",,,,3.001,4.304,"BOTH","HIGH","ENAN"
7155,"Floyd_NDB_US","OYD","Floyd","NDB",388,34.2988,-85.1641,615,"US",,,,,,,-3.369,"TERMINAL","LOW","KRMG"
7156,"Kibi_VOR-DME_JP","OYE","Kibi","VOR-DME",111000,34.7504,133.835,880,"JP",111000,"047X",,,,-7.011,-7.081,"BOTH","HIGH","RJOB"
7157,"Orly_NDB_FR","OYE","Orly","NDB",349,48.7531,2.53911,,"FR",,,,,,,-1.005,"BOTH","LOW","LFPO"
7158,"Orangeburg_NDB_US","OYI","Orangeburg","NDB",226,33.4181,-80.9058,198,"US",,,,,,,-6.347,"TERMINAL","LOW",
7159,"Gold_NDB-DME_US","OYN","Gold","NDB-DME",208,64.5128,-165.433,56,"US",113800,"085X",,,,,13.401,"TERMINAL","LOW","PAOM"
7161,"Brussels_NDB_BE","OZ","Brussels","NDB",314,50.8269,4.46694,,"BE",,,,,,,-0.345,"TERMINAL","LOW","EBBR"
7163,"Gori_NDB_GE","OZ","Gori","NDB",462,42.0167,44.1322,,"GE",,,,,,,5.471,"BOTH","MEDIUM",
7162,"Kardla_NDB_EE","OZ","Kardla","NDB",317,58.9571,22.8722,,"EE",,,,,,,6.026,"LO","MEDIUM","EEKA"
7167,"Kring_NDB_US","OZ","Kring","NDB",279,42.5847,-74.9864,1573,"US",,,,,,,-13.133,"TERMINAL","LOW",
7160,"Mariano_Moreno_NDB_AR","OZ","Mariano Moreno","NDB",295,-34.4833,-58.8217,,"AR",,,,,,,-6.458,"TERMINAL","LOW","SADJ"
7164,"Ozamis_NDB_PH","OZ","Ozamis","NDB",267,8.17374,123.833,16,"PH",,,,,,,-0.042,"BOTH","MEDIUM","RPMO"
7166,"Ruckr_NDB_US","OZ","Ruckr","NDB",212,31.2256,-85.816,,"US",,,,,,,-2.368,"TERMINAL","LOW","KOZR"
7165,"Skallen_NDB_SE","OZ","Skallen","NDB",337,61.2272,17.1797,,"SE",,,,,,,4.062,"BOTH","MEDIUM","ESNY"
7168,"Cozad_VOR_US","OZB","Cozad","VOR",109000,40.8704,-100.004,2500,"US",,,,,,9.001,6.435,"TERMINAL","LOW",
7169,"Bolzano_VOR-DME_IT","OZE","Bolzano","VOR-DME",117050,46.4048,11.2926,784,"IT",117050,"117Y",46.4049,11.2928,784,,1.342,"BOTH","MEDIUM","LIPB"
7171,"Prins_Christian_Sund_NDB_GL","OZN","Prins Christian Sund","NDB",372,60.0572,-43.1597,,"GL",,,,,,,-25.018,"HI","MEDIUM",
7170,"St_George_VOR-DME_US","OZN","St George","VOR-DME",109800,37.0881,-113.592,2901,"US",109800,"035X",,,,15.001,12.394,"TERMINAL","LOW",
7172,"Cairns_VOR-DME_US","OZR","Cairns","VOR-DME",111200,31.269,-85.7263,326,"US",111200,"049X",,,,2.01,-2.411,"LO","MEDIUM","KOZR"
7173,"Ouarzazate_VOR-DME_MA","OZT","Ouarzazate","VOR-DME",116700,30.94,-6.90444,3837,"MA",116700,"114X",,,,-5.007,-3.046,"BOTH","HIGH","GMMZ"
7174,"Howell_NDB_US","OZW","Howell","NDB",243,42.6339,-83.9877,952,"US",,,,,,,-6.255,"LO","LOW",
7176,"Aeroparque_Jorge_Newbery_NDB_AR","P","Aeroparque Jorge Newbery","NDB",280,-34.5464,-58.4395,20,"AR",,,,,,,-7.041,"TERMINAL","MEDIUM",
7183,"Dnipropetrovsk_NDB_UA","P","Dnipropetrovsk","NDB",687,48.357,35.0675,,"UA",,,,,,,6.356,"TERMINAL","LOW",
7178,"General_Urquiza_NDB_AR","P","General Urquiza","NDB",250,-31.7767,-60.4767,,"AR",,,,,,,-6.412,"TERMINAL","LOW",
7180,"Lawica_NDB_PL","P","Lawica","NDB",353,52.4142,16.862,,"PL",,,,,,,3.119,"TERMINAL","HIGH",
7179,"Plovdiv_NDB_BG","P","Plovdiv","NDB",537,42.0547,24.8738,,"BG",,,,,,,3.506,"TERMINAL","LOW",
7175,"Posadas_NDB_AR","P","Posadas","NDB",307,-27.4062,-55.9702,,"AR",,,,,,,-12.302,"TERMINAL","MEDIUM",
7181,"Pyrzowice_NDB_PL","P","Pyrzowice","NDB",588,50.4735,19.1066,,"PL",,,,,,,3.382,"BOTH","LOW",
7177,"Rio_Grande_NDB_AR","P","Rio Grande","NDB",265,-53.7768,-67.7204,66,"AR",,,,,,,12.125,"TERMINAL","MEDIUM","SAWE"
7182,"Zaporizhzhia_NDB_UA","P","Zaporizhzhia","NDB",608,47.8856,35.3264,,"UA",,,,,,,6.305,"TERMINAL","LOW",
7184,"Wetaskiwin_NDB-DME_CA","P2","Wetaskiwin","NDB-DME",334,52.9669,-113.412,2540,"CA",112700,"074X",,,,,16.331,"LO","MEDIUM","CEX3"
7187,"Hpa_An_NDB_MM","PA","Hpa An","NDB",365,16.893,97.6747,,"MM",,,,,,,-0.436,"BOTH","MEDIUM","VYPA"
7191,"Malabo_NDB_GQ","PA","Malabo","NDB",342,3.70125,8.91219,762,"GQ",,,,,,,-2.494,"BOTH","MEDIUM","FGSL"
7195,"Pajuostis_NDB_LT","PA","Pajuostis","NDB",515,55.7611,24.4111,,"LT",,,,,,,5.539,"TERMINAL","LOW","EYPP"
7198,"Palma_De_Mallorca_NDB_ES","PA","Palma De Mallorca","NDB",308,39.5994,2.82118,,"ES",,,,,,,-0.217,"TERMINAL","LOW",
7202,"Pancevo_NDB_RS","PA","Pancevo","NDB",495,44.8917,20.6411,,"RS",,,,,,,3.267,"BOTH","MEDIUM",
7192,"Papa-Alfa_NDB_FI","PA","Papa-Alfa","NDB",377,66.4691,25.6488,,"FI",,,,,,,9.125,"TERMINAL","LOW","EFRO"
7185,"Parakou_VOR_BJ","PA","Parakou","VOR",112800,9.37011,2.61908,,"BJ",,,,,,,-3.014,"BOTH","MEDIUM","DBBP"
7200,"Parutyne_NDB_UA","PA","Parutyne","NDB",905,46.6947,31.9034,,"UA",,,,,,,5.401,"BOTH","HIGH",
7193,"Patreksfjordur_NDB_IS","PA","Patreksfjordur","NDB",348,65.5558,-23.9531,,"IS",,,,,,,-19.05,"BOTH","LOW","BIPA"
7196,"Pavlovshina_NDB_RU","PA","Pavlovshina","NDB",776,56.75,93.5667,,"RU",,,,,,,4.115,"BOTH","MEDIUM",
7199,"Pemba_NDB_TZ","PA","Pemba","NDB",345,-5.25804,39.8145,80,"TZ",,,,,,,-1.455,"BOTH","HIGH","HTPE"
7194,"Pomala_NDB_ID","PA","Pomala","NDB",260,-4.18336,121.614,98,"ID",,,,,,,1.396,"BOTH","MEDIUM",
7186,"Porto_Amboim_NDB_AO","PA","Porto Amboim","NDB",280,-10.7167,13.7667,16,"AO",,,,,,,-6.15,"BOTH","MEDIUM","FNPA"
7197,"Port_Alfred_NDB_ZA","PA","Port Alfred","NDB",233,-33.5603,26.8781,275,"ZA",,,,,,,-26.399,"BOTH","MEDIUM","FAPA"
7189,"Prince_Albert_NDB_CA","PA","Prince Albert","NDB",347,53.2181,-105.795,,"CA",,,,,,,11.483,"BOTH","LOW","CYPA"
7201,"Ritts_NDB_US","PA","Ritts","NDB",396,48.0528,-122.289,,"US",,,,,,,17.493,"TERMINAL","MEDIUM","KPAE"
7188,"Salgado_NDB_BR","PA","Salgado","NDB",315,-29.9952,-51.1433,11,"BR",,,,,,,-15.088,"LO","MEDIUM","SBPA"
7190,"Wutong_NDB_CN","PA","Wutong","NDB",286,25.405,110.06,,"CN",,,,,,,-2.109,"BOTH","HIGH",
7203,"Akal_C_NDB_MX","PA1","Akal C","NDB",304,19.3992,-92.0389,200,"MX",,,,,,,2.471,"LO","MEDIUM",
7204,"Akal_J_NDB_MX","PA2","Akal J","NDB",255,19.4281,-92.0753,200,"MX",,,,,,,2.48,"LO","MEDIUM",
7206,"Paderborn/Lippstadt_NDB-DME_DE","PAD","Paderborn/Lippstadt","NDB-DME",354,51.6236,8.63944,673,"DE",108500,"022X",,,,,0.435,"BOTH","LOW","EDLP"
7205,"Parsabade_Moghan_NDB_IR","PAD","Parsabade Moghan","NDB",413,39.5787,47.9673,208,"IR",,,,,,,5.11,"BOTH","HIGH","OITP"
7208,"Paine_VOR-DME_US","PAE","Paine","VOR-DME",110600,47.9198,-122.278,670,"US",110600,"043X",,,,20.001,17.464,"LO","MEDIUM","KPAE"
7207,"Phrae_VOR-DME_TH","PAE","Phrae","VOR-DME",111800,18.1341,100.166,538,"TH",111800,"055X",,,,-1.011,-0.442,"BOTH","HIGH","VTCP"
7210,"Paulo_Afonso_NDB_BR","PAF","Paulo Afonso","NDB",325,-9.39903,-38.2456,,"BR",,,,,,,-22.377,"BOTH","MEDIUM","SBUF"
7209,"Paulo_Afonso_VOR_BR","PAF","Paulo Afonso","VOR",113300,-9.402,-38.2528,883,"BR",,,,,,-22.007,-22.376,"BOTH","HIGH","SBUF"
7212,"Porto_Alegre_NDB_BR","PAG","Porto Alegre","NDB",330,-29.9932,-51.1738,11,"BR",,,,,,,-15.075,"BOTH","MEDIUM","SBPA"
7211,"Port_Augusta_NDB_AU","PAG","Port Augusta","NDB",212,-32.5264,137.701,,"AU",,,,,,,7.233,"BOTH","LOW","YPAG"
7213,"Schwerin-Parchim_NDB_DE","PAH","Schwerin-Parchim","NDB",315,53.3942,11.6659,,"DE",,,,,,,1.389,"LO","MEDIUM","EDOP"
7216,"Pacoima_NDB_US","PAI","Pacoima","NDB",370,34.2597,-118.413,1003,"US",,,,,,,13.119,"TERMINAL","LOW",
7215,"Pirai_NDB_BR","PAI","Pirai","NDB",355,-22.4551,-43.841,318,"BR",,,,,,,-21.241,"LO","MEDIUM",
7214,"Pirai_VOR-DME_BR","PAI","Pirai","VOR-DME",115000,-22.454,-43.8405,318,"BR",115000,"097X",,,,-20.007,-21.241,"BOTH","HIGH",
7217,"Pakse_VOR-DME_LA","PAK","Pakse","VOR-DME",115000,15.1967,105.738,364,"LA",115000,"097X",,,,0.007,-0.377,"BOTH","HIGH","VLPS"
7218,"Preveza_NDB_GR","PAK","Preveza","NDB",353,38.9166,20.7573,,"GR",,,,,,,2.582,"TERMINAL","LOW","LGPZ"
7219,"El_Palomar_VOR-DME_AR","PAL","El Palomar","VOR-DME",115200,-34.6128,-58.6139,58,"AR",115200,"099X",,,,,-6.526,"LO","HIGH","SADP"
7223,"Palermo_NDB_IT","PAL","Palermo","NDB",356,38.0343,13.1774,,"IT",,,,,,,1.459,"HI","LOW","LICJ"
7221,"Palermo_VOR-DME_IT","PAL","Palermo","VOR-DME",112300,38.034,13.1774,3869,"IT",112300,"070X",,,,0.007,1.457,"RNAV","HIGH","LICJ"
7222,"Palma_NDB_EC","PAL","Palma","NDB",365,-2.025,-79.8089,,"EC",,,,,,,-0.267,"LO","HIGH","SEGU"
7224,"Palmyra_NDB_SY","PAL","Palmyra","NDB",337,34.5529,38.2983,,"SY",,,,,,,4.053,"BOTH","HIGH","OSPR"
7220,"Palu_VOR-DME_ID","PAL","Palu","VOR-DME",116200,-0.885011,119.895,284,"ID",116200,"109X",,,,1.007,1.136,"BOTH","HIGH","WAML"
7226,"Pampa_VOR-DME_GH","PAM","Pampa","VOR-DME",115900,8.01333,0.5615,323,"GH",115900,"106X",,,,,-3.521,"BOTH","HIGH",
7228,"Pamplona_NDB_ES","PAM","Pamplona","NDB",422,42.7142,-1.63904,,"ES",,,,,,,-1.468,"LO","MEDIUM","LEPP"
7227,"Pampus_VOR-DME_NL","PAM","Pampus","VOR-DME",117800,52.3348,5.09216,27,"NL",117800,"125X",,,,-2.007,-0.302,"BOTH","HIGH","EHLE"
7225,"Tyndall_TACAN_US","PAM","Tyndall","TACAN",117700,30.074,-85.5724,14,"US",117700,"124X",,,,0.001,-2.362,"BOTH","HIGH","KPAM"
7230,"Pantelleria_NDB_IT","PAN","Pantelleria","NDB",335,36.8114,11.961,,"IT",,,,,,,1.307,"LO","LOW","LICG"
7229,"Pantelleria_VOR-DME_IT","PAN","Pantelleria","VOR-DME",116100,36.8142,11.9652,604,"IT",116100,"108X",,,,0.007,1.307,"RNAV","HIGH","LICG"
7231,"Paros_NDB_GR","PAO","Paros","NDB",386,37.0126,25.1289,,"GR",,,,,,,3.223,"LO","LOW",
7233,"Pamplona_VOR-DME_ES","PAP","Pamplona","VOR-DME",113550,42.6884,-1.66078,1890,"ES",113550,"082Y",42.6884,-1.66086,1890,,-1.472,"LO","LOW","LEPP"
7232,"Port_Au_Prince_VOR-DME_HT","PAP","Port Au Prince","VOR-DME",115300,18.5765,-72.3042,125,"HT",115300,"100X",,,,-7.003,-9.091,"BOTH","HIGH","MTPP"
7236,"Paradisi_VOR-DME_GR","PAR","Paradisi","VOR-DME",108600,36.4001,28.0653,19,"GR",108600,"023X",,,,,3.381,"TERMINAL","MEDIUM","LGRP"
7234,"Parana_VOR-DME_AR","PAR","Parana","VOR-DME",116800,-31.8083,-60.4847,243,"AR",116800,"115X",,,,-4.007,-6.398,"BOTH","HIGH","SAAP"
7238,"Parma_NDB_IT","PAR","Parma","NDB",306,44.8223,10.2933,,"IT",,,,,,,1.202,"RNAV","LOW","LIMP"
7237,"Parrita_NDB_CR","PAR","Parrita","NDB",395,9.5175,-84.3169,,"CR",,,,,,,0.04,"BOTH","MEDIUM","MRQP"
7235,"Puerto_Aguirre_VOR-DME_CL","PAR","Puerto Aguirre","VOR-DME",114900,-45.1592,-73.5225,289,"CL",114900,"096X",,,,14.007,12.031,"BOTH","HIGH",
7239,"Passeiry_VOR-DME_CH","PAS","Passeiry","VOR-DME",116600,46.1637,5.99992,1418,"CH",116600,"113X",,,,0.007,0.131,"BOTH","HIGH","LSGG"
7240,"Patos_De_Minas_NDB_BR","PAT","Patos De Minas","NDB",385,-18.6686,-46.4933,3274,"BR",,,,,,,-20.421,"LO","MEDIUM","SNPD"
7241,"Pastaza_VOR-DME_EC","PAV","Pastaza","VOR-DME",113100,-1.51389,-78.0447,3257,"EC",113100,"078X",,,,0.007,-1.438,"BOTH","HIGH","SESM"
7243,"Puerto_Ayacucho_NDB_VE","PAY","Puerto Ayacucho","NDB",375,5.62222,-67.6087,245,"VE",,,,,,,-10.107,"BOTH","MEDIUM","SVPA"
7242,"Puerto_Ayacucho_VOR_VE","PAY","Puerto Ayacucho","VOR",112800,5.61889,-67.609,245,"VE",,,,,,-8.007,-10.106,"BOTH","HIGH","SVPA"
7244,"La_Paz_VOR-DME_BO","PAZ","La Paz","VOR-DME",115700,-16.512,-68.2334,13313,"BO",115700,"104X",,,,-4.007,-5.389,"BOTH","HIGH","SLLP"
7245,"Poza_Rica_VOR-DME_MX","PAZ","Poza Rica","VOR-DME",115500,20.6006,-97.4551,497,"MX",115500,"102X",,,,7.004,5.168,"BOTH","HIGH","MMPA"
7248,"Abidjan_Felix_Houphouet_Boigny_NDB_CI","PB","Abidjan Felix Houphouet Boigny","NDB",294,5.25042,-3.95803,,"CI",,,,,,,-6.018,"BOTH","MEDIUM","DIAP"
7246,"Bengkulu_NDB_ID","PB","Bengkulu","NDB",210,-3.85993,102.341,50,"ID",,,,,,,0.007,"BOTH","MEDIUM","WIPL"
7247,"Pangsuma_NDB_ID","PB","Pangsuma","NDB",360,0.835056,112.937,297,"ID",,,,,,,0.544,"BOTH","MEDIUM","WIOP"
7249,"Pemba_NDB_MZ","PB","Pemba","NDB",280,-12.9515,40.5009,,"MZ",,,,,,,-6.313,"BOTH","MEDIUM","FQPB"
7254,"Phubai_NDB_VN","PB","Phubai","NDB",440,16.3958,107.772,,"VN",,,,,,,-0.494,"BOTH","MEDIUM","VVPB"
7250,"Polokwane_NDB_ZA","PB","Polokwane","NDB",410,-23.8663,29.4507,4075,"ZA",,,,,,,-15.053,"BOTH","MEDIUM",
7252,"Port_Bell_NDB_UG","PB","Port Bell","NDB",270,0.295775,32.656,,"UG",,,,,,,0.405,"BOTH","HIGH","HUEN"
7251,"Prachin_Buri_NDB_TH","PB","Prachin Buri","NDB",201,14.12,101.368,,"TH",,,,,,,-0.335,"BOTH","HIGH","VTBI"
7253,"Rubin_NDB_US","PB","Rubin","NDB",356,26.6877,-80.2102,,"US",,,,,,,-5.416,"BOTH","MEDIUM","KPBI"
7255,"Bocas_NDB_MX","PB1","Bocas","NDB",392,18.4358,-93.1892,15,"MX",,,,,,,3.28,"LO","MEDIUM",
7257,"Maury_Co_NDB_US","PBC","Maury Co","NDB",365,35.6083,-87.0914,730,"US",,,,,,,-2.227,"TERMINAL","LOW",
7256,"Puebla_VOR-DME_MX","PBC","Puebla","VOR-DME",115200,19.1609,-98.3702,7361,"MX",115200,"099X",,,,7.003,5.43,"BOTH","HIGH","MMPB"
7258,"Pine_Bluff_VOR-DME_US","PBF","Pine Bluff","VOR-DME",116000,34.2468,-91.9262,210,"US",116000,"107X",,,,4.001,1.229,"LO","MEDIUM",
7259,"Phillips_NDB_US","PBH","Phillips","NDB",263,45.7033,-90.4129,1463,"US",,,,,,,-1.277,"TERMINAL","LOW",
7260,"Palm_Beach_VORTAC_US","PBI","Palm Beach","VORTAC",115700,26.6801,-80.0865,19,"US",115700,"104X",,,,-3.001,-5.465,"BOTH","HIGH","KPBI"
7262,"Puerto_Bolivar_NDB_CO","PBL","Puerto Bolivar","NDB",230,12.2186,-72.0072,120,"CO",,,,,,,-8.163,"LO","MEDIUM","SKPB"
7261,"Puerto_Cabello_VOR-DME_VE","PBL","Puerto Cabello","VOR-DME",117700,10.487,-68.0765,32,"VE",117700,"124X",,,,-8.007,-10.302,"BOTH","HIGH","SVPC"
7264,"Paraburdoo_NDB_AU","PBO","Paraburdoo","NDB",278,-23.1789,117.743,,"AU",,,,,,,1.188,"BOTH","MEDIUM","YPBO"
7263,"Paraburdoo_VOR-DME_AU","PBO","Paraburdoo","VOR-DME",116900,-23.1725,117.737,1416,"AU",116900,"116X",,,,0.007,1.188,"BOTH","HIGH","YPBO"
7265,"Proberta_NDB_US","PBT","Proberta","NDB",338,40.1139,-122.237,400,"US",,,,,,,15.196,"LO","MEDIUM","KRBL"
7267,"Parachinar_NDB_PK","PC","Parachinar","NDB",273,33.9054,70.0724,5802,"PK",,,,,,,2.201,"BOTH","LOW","OPPC"
7266,"Parduc_NDB_HU","PC","Parduc","NDB",481,47.4073,17.4786,,"HU",,,,,,,3.008,"TERMINAL","LOW","LHPA"
7268,"Phucat_NDB_VN","PC","Phucat","NDB",250,13.8656,109.106,,"VN",,,,,,,-0.351,"BOTH","MEDIUM","VVPC"
7269,"Pachuca_VOR-DME_MX","PCA","Pachuca","VOR-DME",112700,20.1318,-98.6844,4950,"MX",112700,"074X",,,,8.009,5.485,"BOTH","HIGH","MMPC"
7270,"Phucat_VOR-DME_VN","PCA","Phucat","VOR-DME",116300,13.9572,109.043,80,"VN",116300,"110X",,,,0.007,-0.357,"BOTH","HIGH","VVPC"
7271,"Punta_Cana_NDB_DO","PCA","Punta Cana","NDB",425,18.5643,-68.3714,40,"DO",,,,,,,-11.247,"LO","MEDIUM","MDPC"
7272,"Phetchabun_VOR-DME_TH","PCB","Phetchabun","VOR-DME",115400,16.676,101.197,450,"TH",115400,"101X",,,,-1.011,-0.409,"BOTH","HIGH","VTPB"
7273,"Pici_NDB_BR","PCI","Pici","NDB",210,-3.75167,-38.625,,"BR",,,,,,,-21.277,"LO","MEDIUM",
7275,"Point_Cook_NDB_AU","PCK","Point Cook","NDB",419,-37.9268,144.756,,"AU",,,,,,,11.344,"TERMINAL","LOW","YMPC"
7276,"Prachuap_NDB_TH","PCK","Prachuap","NDB",320,11.7901,99.8068,,"TH",,,,,,,-0.319,"BOTH","MEDIUM","VTBP"
7274,"Prachuap_TACAN_TH","PCK","Prachuap","TACAN",113700,11.8035,99.8102,33,"TH",113700,"084X",,,,0.011,-0.32,"BOTH","HIGH","VTBP"
7277,"Pocos_NDB_BR","PCL","Pocos","NDB",415,-21.8358,-46.5657,4135,"BR",,,,,,,-20.143,"BOTH","MEDIUM","SBPC"
7278,"Plant_City_NDB_US","PCM","Plant City","NDB",346,28.0025,-82.1567,134,"US",,,,,,,-4.373,"TERMINAL","LOW",
7279,"Pari-Cachoeira_NDB_BR","PCR","Pari-Cachoeira","NDB",325,0.261833,-69.7885,,"BR",,,,,,,-7.562,"LO","MEDIUM",
7280,"Puerto_Carreno_NDB_CO","PCR","Puerto Carreno","NDB",353,6.18161,-67.4912,164,"CO",,,,,,,-10.194,"LO","MEDIUM","SKPC"
7281,"Picayune_VOR-DME_US","PCU","Picayune","VOR-DME",112200,30.5612,-89.7305,70,"US",112200,"059X",,,,5.001,0.136,"LO","MEDIUM",
7282,"Port_Clinton_NDB_US","PCW","Port Clinton","NDB",423,41.5186,-82.8687,586,"US",,,,,,,-7.026,"TERMINAL","LOW",
7283,"Porto_VOR-DME_BR","PCX","Porto","VOR-DME",114600,-22.7153,-42.8575,201,"BR",114600,"093X",,,,-21.007,-21.461,"BOTH","HIGH","SBGL"
7284,"Waupaca_NDB_US","PCZ","Waupaca","NDB",382,44.332,-89.0162,826,"US",,,,,,,-2.261,"TERMINAL","LOW",
7293,"Bulungur_NDB_UZ","PD","Bulungur","NDB",405,39.75,67.2667,,"UZ",,,,,,,4.261,"BOTH","HIGH",
7291,"Foris_NDB_US","PD","Foris","NDB",230,45.6955,-118.731,1185,"US",,,,,,,16.14,"TERMINAL","MEDIUM",
7289,"Kant_NDB_KG","PD","Kant","NDB",568,42.8783,74.7783,2549,"KG",,,,,,,4.533,"BOTH","MEDIUM","UAFW"
7288,"Pendopo_NDB_ID","PD","Pendopo","NDB",305,-3.28346,103.882,184,"ID",,,,,,,0.183,"BOTH","MEDIUM","WIPQ"
7290,"Ponta_Delgada_NDB_PT","PD","Ponta Delgada","NDB",351,37.735,-25.675,,"PT",,,,,,,-10.1,"BOTH","HIGH","LPPD"
7287,"Port_Hawkesbury_NDB_CA","PD","Port Hawkesbury","NDB",229,45.6554,-61.2695,,"CA",,,,,,,-19.399,"LO","MEDIUM","CYPD"
7286,"Port_Hedland_NDB_AU","PD","Port Hedland","NDB",260,-20.3892,118.643,,"AU",,,,,,,1.482,"BOTH","HIGH","YPPD"
7285,"Port_Hedland_VOR-DME_AU","PD","Port Hedland","VOR-DME",114100,-20.3783,118.623,56,"AU",114100,"088X",-20.3767,118.621,56,1.007,1.48,"BOTH","HIGH","YPPD"
7292,"Speez_NDB_US","PD","Speez","NDB",222,39.9012,-75.0949,,"US",,,,,,,-12.157,"TERMINAL","LOW","KPHL"
7294,"Puerto_Inirida_VOR-DME_CO","PDA","Puerto Inirida","VOR-DME",114900,3.85259,-67.9038,332,"CO",114900,"096X",,,,,-9.455,"BOTH","HIGH","SKPD"
7295,"Padang_VOR-DME_ID","PDG","Padang","VOR-DME",116400,-0.871106,100.353,9,"ID",116400,"111X",,,,0.207,-0.176,"BOTH","HIGH","WIMG"
7296,"Pajar_NDB_US","PDG","Pajar","NDB",327,36.9136,-121.808,93,"US",,,,,,,14.26,"LO","LOW",
7297,"Pudahuel_VOR-DME_CL","PDH","Pudahuel","VOR-DME",117200,-33.4147,-70.8014,1545,"CL",117200,"119X",,,,,3.361,"TERMINAL","LOW","SCEL"
7299,"Punta_Indio_NDB_AR","PDI","Punta Indio","NDB",325,-35.3528,-57.3072,52,"AR",,,,,,,-7.367,"BOTH","HIGH","SAAI"
7298,"Punta_Indio_VOR-DME_AR","PDI","Punta Indio","VOR-DME",114100,-35.3461,-57.2756,52,"AR",114100,"088X",,,,-5.007,-7.386,"LO","HIGH","SAAI"
7300,"Peachtree_VOR-DME_US","PDK","Peachtree","VOR-DME",116600,33.8756,-84.2988,970,"US",116600,"113X",,,,-2.001,-4.11,"TERMINAL","MEDIUM","KPDK"
7301,"Liuzao_VOR-DME_CN","PDL","Liuzao","VOR-DME",109400,31.13,121.77,13,"CN",109400,"031X",,,,,-5.168,"TERMINAL","HIGH","ZSPD"
7302,"Port_Heiden_NDB-DME_US","PDN","Port Heiden","NDB-DME",371,56.954,-158.649,86,"US",109500,"032X",56.9542,-158.648,86,,15.35,"BOTH","MEDIUM",
7303,"Puerto_Maldonado_VOR-DME_PE","PDO","Puerto Maldonado","VOR-DME",116100,-12.6083,-69.2272,659,"PE",116100,"108X",,,,-4.007,-5.528,"BOTH","HIGH","SPTU"
7304,"Ottawa_NDB_US","PDR","Ottawa","NDB",233,41.0312,-83.9752,760,"US",,,,,,,-6.001,"TERMINAL","LOW",
7305,"Pendleton_VORTAC_US","PDT","Pendleton","VORTAC",114700,45.6984,-118.939,1559,"US",114700,"094X",,,,20.001,16.173,"BOTH","HIGH",
7306,"Perales_VOR-DME_ES","PDT","Perales","VOR-DME",116950,40.2529,-3.34803,2513,"ES",116950,"116Y",40.2529,-3.34786,2513,,-2.088,"BOTH","HIGH","LEMD"
7308,"Padova_NDB_IT","PDV","Padova","NDB",285,45.3601,11.8181,,"IT",,,,,,,1.413,"LO","LOW","LIPU"
7307,"Plovdiv_VOR-DME_BG","PDV","Plovdiv","VOR-DME",114900,42.0533,24.8761,590,"BG",114900,"096X",,,,2.007,3.506,"BOTH","HIGH","LBPD"
7309,"Portland_VOR-DME_US","PDX","Portland","VOR-DME",111800,45.5937,-122.606,23,"US",111800,"055X",,,,20.001,17.039,"BOTH","MEDIUM","KPDX"
7310,"Paradise_VORTAC_US","PDZ","Paradise","VORTAC",112200,33.9183,-117.53,1432,"US",112200,"059X",33.9186,-117.53,1432,15.001,12.569,"BOTH","HIGH",
7315,"Ec_NDB_PE","PE","Ec","NDB",335,-3.73139,-73.3325,,"PE",,,,,,,-4.384,"BOTH","LOW",
7312,"Ngiva_NDB_AO","PE","Ngiva","NDB",327,-17.0667,15.75,,"AO",,,,,,,-9.152,"BOTH","MEDIUM","FNGI"
7311,"Nouadhibou_VOR-DME_MR","PE","Nouadhibou","VOR-DME",113500,20.9144,-17.035,16,"MR",113500,"082X",,,,,-7.314,"BOTH","HIGH","GQPP"
7313,"Peace_River_NDB_CA","PE","Peace River","NDB",287,56.2,-117.532,,"CA",,,,,,,19.372,"BOTH","LOW","CYPE"
7316,"Pechory_NDB_RU","PE","Pechory","NDB",906,57.8167,27.6,,"RU",,,,,,,7.26,"BOTH","HIGH",
7314,"Tatry_NDB_SK","PE","Tatry","NDB",438,49.0627,20.4424,,"SK",,,,,,,3.487,"TERMINAL","HIGH","LZTT"
7318,"Pearce_NDB_AU","PEA","Pearce","NDB",340,-31.6544,116.019,144,"AU",,,,,,,-1.319,"BOTH","HIGH","YPEA"
